timestamp,facility,total_consumption_kwh,grid_kwh,solar_kwh,wind_kwh,diesel_kwh,temperature_c,occupancy_percent
2026-03-21 01:50:28.894774,Auditorium,32.59,19.56,0.0,2.61,0.65,27.0,10.170364276036633
2026-03-21 02:50:28.894774,Auditorium,25.43,15.26,0.0,2.03,0.51,23.1,9.397175871806281
2026-03-21 03:50:28.894774,Auditorium,30.92,18.55,0.0,2.47,0.62,26.3,10.845658820118047
2026-03-21 04:50:28.894774,Auditorium,26.98,16.19,0.0,2.16,0.54,28.2,14.520346802410495
2026-03-21 05:50:28.894774,Auditorium,32.24,19.35,0.0,2.58,0.64,30.3,8.259794947188936
2026-03-21 06:50:28.894774,Auditorium,27.02,16.21,0.0,2.16,0.54,37.3,8.618356139471429
2026-03-21 07:50:28.894774,Auditorium,34.16,14.35,10.25,2.73,0.68,27.9,17.56330414031464
2026-03-21 08:50:28.894774,Auditorium,33.12,13.91,9.93,2.65,0.66,27.6,15.699939625373975
2026-03-21 09:50:28.894774,Auditorium,46.1,19.36,13.83,3.69,0.92,37.6,18.565110811836846
2026-03-21 10:50:28.894774,Auditorium,54.19,22.76,16.26,4.34,1.08,31.0,21.714424626755605
2026-03-21 11:50:28.894774,Auditorium,71.26,29.93,21.38,5.7,1.43,29.8,23.3292358225537
2026-03-21 12:50:28.894774,Auditorium,82.11,34.49,24.63,6.57,1.64,31.0,28.997271138519558
2026-03-21 13:50:28.894774,Auditorium,93.74,39.37,28.12,7.5,1.87,25.3,27.2127391544282
2026-03-21 14:50:28.894774,Auditorium,100.85,42.36,30.26,8.07,2.02,30.0,33.419745743097465
2026-03-21 15:50:28.894774,Auditorium,119.26,50.09,35.78,9.54,2.39,35.7,26.66190919615512
2026-03-21 16:50:28.894774,Auditorium,123.82,52.01,37.15,9.91,2.48,31.6,24.70226257693168
2026-03-21 17:50:28.894774,Auditorium,101.9,42.8,30.57,8.15,2.04,37.2,23.441608056445528
2026-03-21 18:50:28.894774,Auditorium,83.21,34.95,24.96,6.66,1.66,36.6,20.193743723123895
2026-03-21 19:50:28.894774,Auditorium,66.85,28.08,20.05,5.35,1.34,29.6,20.60050638073877
2026-03-21 20:50:28.894774,Auditorium,52.27,31.36,0.0,4.18,1.05,22.8,21.68729769830629
2026-03-21 21:50:28.894774,Auditorium,34.47,20.68,0.0,2.76,0.69,26.9,16.53263572401378
2026-03-21 22:50:28.894774,Auditorium,33.21,19.92,0.0,2.66,0.66,26.9,17.63365479127871
2026-03-21 23:50:28.894774,Auditorium,35.35,21.21,0.0,2.83,0.71,36.0,12.931018795232252
2026-03-22 00:50:28.894774,Auditorium,33.19,19.91,0.0,2.66,0.66,36.7,10.683574144839174
2026-03-22 01:50:28.894774,Auditorium,26.93,16.16,0.0,2.15,0.54,23.6,9.834669032855949
2026-03-22 02:50:28.894774,Auditorium,32.66,19.6,0.0,2.61,0.65,31.0,11.777342402481969
2026-03-22 03:50:28.894774,Auditorium,25.48,15.29,0.0,2.04,0.51,24.3,9.86691255036157
2026-03-22 04:50:28.894774,Auditorium,32.82,19.69,0.0,2.63,0.66,27.8,14.230724030847583
2026-03-22 05:50:28.894774,Auditorium,25.82,15.49,0.0,2.07,0.52,31.9,11.884868441573332
2026-03-22 06:50:28.894774,Auditorium,32.97,19.78,0.0,2.64,0.66,22.1,8.490506846340276
2026-03-22 07:50:28.894774,Auditorium,28.64,12.03,8.59,2.29,0.57,37.2,9.243642227431204
2026-03-22 08:50:28.894774,Auditorium,29.69,12.47,8.91,2.38,0.59,30.6,14.610887960934562
2026-03-22 09:50:28.894774,Auditorium,44.67,18.76,13.4,3.57,0.89,37.2,16.878503768568304
2026-03-22 10:50:28.894774,Auditorium,56.84,23.87,17.05,4.55,1.14,33.6,16.802258515388136
2026-03-22 11:50:28.894774,Auditorium,72.59,30.49,21.78,5.81,1.45,32.7,21.271572521679005
2026-03-22 12:50:28.894774,Auditorium,85.6,35.95,25.68,6.85,1.71,28.4,21.23862971965974
2026-03-22 13:50:28.894774,Auditorium,104.42,43.86,31.33,8.35,2.09,35.2,29.938000041885786
2026-03-22 14:50:28.894774,Auditorium,101.55,42.65,30.46,8.12,2.03,37.3,24.63721030643844
2026-03-22 15:50:28.894774,Auditorium,109.42,45.96,32.83,8.75,2.19,26.2,25.48126227614851
2026-03-22 16:50:28.894774,Auditorium,107.4,45.11,32.22,8.59,2.15,32.0,33.2101933243779
2026-03-22 17:50:28.894774,Auditorium,112.38,47.2,33.71,8.99,2.25,34.9,27.336743238820155
2026-03-22 18:50:28.894774,Auditorium,86.65,36.39,26.0,6.93,1.73,35.5,24.749864003966962
2026-03-22 19:50:28.894774,Auditorium,69.82,29.32,20.95,5.59,1.4,29.7,20.995573103019893
2026-03-22 20:50:28.894774,Auditorium,50.74,30.44,0.0,4.06,1.01,32.8,21.42548779861826
2026-03-22 21:50:28.894774,Auditorium,38.75,23.25,0.0,3.1,0.78,31.1,20.591758087971463
2026-03-22 22:50:28.894774,Auditorium,39.41,23.64,0.0,3.15,0.79,25.6,11.253614993731162
2026-03-22 23:50:28.894774,Auditorium,32.93,19.76,0.0,2.63,0.66,28.6,7.948929048913625
2026-03-23 00:50:28.894774,Auditorium,28.39,17.04,0.0,2.27,0.57,34.9,14.565459478196379
2026-03-23 01:50:28.894774,Auditorium,47.93,28.76,0.0,3.83,0.96,29.6,10.948198802616576
2026-03-23 02:50:28.894774,Auditorium,43.97,26.38,0.0,3.52,0.88,30.4,5.466488446737372
2026-03-23 03:50:28.894774,Auditorium,47.7,28.62,0.0,3.82,0.95,27.4,12.526325816713559
2026-03-23 04:50:28.894774,Auditorium,50.17,30.1,0.0,4.01,1.0,28.1,6.66832247663878
2026-03-23 05:50:28.894774,Auditorium,44.95,26.97,0.0,3.6,0.9,32.1,8.799318783813565
2026-03-23 06:50:28.894774,Auditorium,43.76,26.26,0.0,3.5,0.88,32.4,18.12683961976886
2026-03-23 07:50:28.894774,Auditorium,49.32,20.72,14.8,3.95,0.99,29.8,23.930583476399477
2026-03-23 08:50:28.894774,Auditorium,65.15,27.36,19.54,5.21,1.3,26.9,28.23844042826301
2026-03-23 09:50:28.894774,Auditorium,69.39,29.14,20.82,5.55,1.39,37.6,32.501808412195444
2026-03-23 10:50:28.894774,Auditorium,90.82,38.15,27.25,7.27,1.82,34.3,42.02266400034376
2026-03-23 11:50:28.894774,Auditorium,116.71,49.02,35.01,9.34,2.33,26.2,48.67967654278663
2026-03-23 12:50:28.894774,Auditorium,132.3,55.57,39.69,10.58,2.65,37.1,62.8462182212558
2026-03-23 13:50:28.894774,Auditorium,169.93,71.37,50.98,13.59,3.4,32.0,68.10051185361698
2026-03-23 14:50:28.894774,Auditorium,178.16,74.83,53.45,14.25,3.56,33.3,82.56622739915134
2026-03-23 15:50:28.894774,Auditorium,172.88,72.61,51.86,13.83,3.46,28.6,75.9509379980273
2026-03-23 16:50:28.894774,Auditorium,169.98,71.39,50.99,13.6,3.4,28.0,78.25275889286759
2026-03-23 17:50:28.894774,Auditorium,150.11,63.04,45.03,12.01,3.0,25.6,74.55308297232372
2026-03-23 18:50:28.894774,Auditorium,154.12,64.73,46.24,12.33,3.08,27.2,64.71869232558731
2026-03-23 19:50:28.894774,Auditorium,99.42,41.76,29.83,7.95,1.99,36.8,54.186169781538325
2026-03-23 20:50:28.894774,Auditorium,91.53,54.92,0.0,7.32,1.83,22.8,43.03339500641924
2026-03-23 21:50:28.894774,Auditorium,68.05,40.83,0.0,5.44,1.36,26.7,30.349972565657662
2026-03-23 22:50:28.894774,Auditorium,58.84,35.31,0.0,4.71,1.18,33.3,20.470289248444
2026-03-23 23:50:28.894774,Auditorium,53.17,31.9,0.0,4.25,1.06,24.7,15.877097140423896
2026-03-24 00:50:28.894774,Auditorium,51.43,30.86,0.0,4.11,1.03,27.0,14.977967941624579
2026-03-24 01:50:28.894774,Auditorium,45.99,27.59,0.0,3.68,0.92,32.4,9.854322038937491
2026-03-24 02:50:28.894774,Auditorium,54.69,32.81,0.0,4.38,1.09,27.6,12.758868248799242
2026-03-24 03:50:28.894774,Auditorium,44.55,26.73,0.0,3.56,0.89,30.1,11.303327276696532
2026-03-24 04:50:28.894774,Auditorium,45.7,27.42,0.0,3.66,0.91,29.5,9.388379040837785
2026-03-24 05:50:28.894774,Auditorium,41.36,24.82,0.0,3.31,0.83,25.5,15.076227078570525
2026-03-24 06:50:28.894774,Auditorium,53.63,32.18,0.0,4.29,1.07,26.5,14.649595598456656
2026-03-24 07:50:28.894774,Auditorium,44.88,18.85,13.46,3.59,0.9,25.8,22.265662660285884
2026-03-24 08:50:28.894774,Auditorium,59.29,24.9,17.79,4.74,1.19,25.3,22.71298162931643
2026-03-24 09:50:28.894774,Auditorium,73.9,31.04,22.17,5.91,1.48,25.3,31.067249973555793
2026-03-24 10:50:28.894774,Auditorium,88.04,36.98,26.41,7.04,1.76,31.0,41.65703737635114
2026-03-24 11:50:28.894774,Auditorium,120.06,50.42,36.02,9.6,2.4,25.5,54.87134508851434
2026-03-24 12:50:28.894774,Auditorium,121.5,51.03,36.45,9.72,2.43,31.9,66.54500777334364
2026-03-24 13:50:28.894774,Auditorium,161.24,67.72,48.37,12.9,3.22,33.6,74.97871671091156
2026-03-24 14:50:28.894774,Auditorium,164.1,68.92,49.23,13.13,3.28,33.3,82.04473665323084
2026-03-24 15:50:28.894774,Auditorium,196.4,82.49,58.92,15.71,3.93,25.0,76.26942531588944
2026-03-24 16:50:28.894774,Auditorium,170.94,71.79,51.28,13.68,3.42,23.7,77.98026712919456
2026-03-24 17:50:28.894774,Auditorium,142.23,59.73,42.67,11.38,2.84,25.6,71.17388762004383
2026-03-24 18:50:28.894774,Auditorium,134.28,56.4,40.28,10.74,2.69,31.0,64.89492176673778
2026-03-24 19:50:28.894774,Auditorium,92.64,38.91,27.79,7.41,1.85,23.3,48.06573769793215
2026-03-24 20:50:28.894774,Auditorium,81.97,49.18,0.0,6.56,1.64,22.7,44.50914799232626
2026-03-24 21:50:28.894774,Auditorium,61.88,37.13,0.0,4.95,1.24,37.0,32.5897102660556
2026-03-24 22:50:28.894774,Auditorium,56.54,33.92,0.0,4.52,1.13,34.5,27.27010151702202
2026-03-24 23:50:28.894774,Auditorium,53.79,32.27,0.0,4.3,1.08,37.0,18.696062436433657
2026-03-25 00:50:28.894774,Auditorium,54.19,32.51,0.0,4.34,1.08,28.1,18.952622353236986
2026-03-25 01:50:28.894774,Auditorium,44.54,26.72,0.0,3.56,0.89,26.6,11.931819718447342
2026-03-25 02:50:28.894774,Auditorium,43.87,26.32,0.0,3.51,0.88,25.7,8.408649136345037
2026-03-25 03:50:28.894774,Auditorium,50.63,30.38,0.0,4.05,1.01,36.2,12.523306268946829
2026-03-25 04:50:28.894774,Auditorium,52.91,31.75,0.0,4.23,1.06,30.7,7.2848248753043165
2026-03-25 05:50:28.894774,Auditorium,42.74,25.64,0.0,3.42,0.85,30.9,11.353595040059616
2026-03-25 06:50:28.894774,Auditorium,45.44,27.27,0.0,3.64,0.91,29.5,17.234133019318953
2026-03-25 07:50:28.894774,Auditorium,50.32,21.13,15.09,4.03,1.01,34.8,21.858702292276824
2026-03-25 08:50:28.894774,Auditorium,61.51,25.84,18.45,4.92,1.23,37.8,23.090861451808458
2026-03-25 09:50:28.894774,Auditorium,70.42,29.58,21.13,5.63,1.41,35.7,33.52091705422359
2026-03-25 10:50:28.894774,Auditorium,91.19,38.3,27.36,7.3,1.82,28.6,42.95324878056104
2026-03-25 11:50:28.894774,Auditorium,92.91,39.02,27.87,7.43,1.86,37.8,55.45733099436851
2026-03-25 12:50:28.894774,Auditorium,150.31,63.13,45.09,12.03,3.01,33.1,59.699272467317506
2026-03-25 13:50:28.894774,Auditorium,140.33,58.94,42.1,11.23,2.81,35.8,70.73808971828291
2026-03-25 14:50:28.894774,Auditorium,171.17,71.89,51.35,13.69,3.42,31.0,77.05531163810127
2026-03-25 15:50:28.894774,Auditorium,200.74,84.31,60.22,16.06,4.01,29.7,81.97233140440271
2026-03-25 16:50:28.894774,Auditorium,203.75,85.58,61.13,16.3,4.08,25.1,76.14065521899896
2026-03-25 17:50:28.894774,Auditorium,160.21,67.29,48.06,12.82,3.2,37.4,70.42811931639653
2026-03-25 18:50:28.894774,Auditorium,130.51,54.82,39.15,10.44,2.61,32.5,62.030769238130006
2026-03-25 19:50:28.894774,Auditorium,121.71,51.12,36.51,9.74,2.43,36.3,52.591233957641066
2026-03-25 20:50:28.894774,Auditorium,87.55,52.53,0.0,7.0,1.75,22.9,44.005640604336975
2026-03-25 21:50:28.894774,Auditorium,71.68,43.01,0.0,5.73,1.43,27.7,29.92250155133721
2026-03-25 22:50:28.894774,Auditorium,64.62,38.77,0.0,5.17,1.29,28.8,26.675622726109218
2026-03-25 23:50:28.894774,Auditorium,44.82,26.89,0.0,3.59,0.9,28.6,22.646057936701688
2026-03-26 00:50:28.894774,Auditorium,47.93,28.76,0.0,3.83,0.96,31.7,12.667723615121332
2026-03-26 01:50:28.894774,Auditorium,46.8,28.08,0.0,3.74,0.94,36.8,10.817641875283174
2026-03-26 02:50:28.894774,Auditorium,53.8,32.28,0.0,4.3,1.08,36.4,14.797502850415684
2026-03-26 03:50:28.894774,Auditorium,53.75,32.25,0.0,4.3,1.07,22.1,15.117778673492932
2026-03-26 04:50:28.894774,Auditorium,42.93,25.76,0.0,3.43,0.86,22.6,7.149478007633392
2026-03-26 05:50:28.894774,Auditorium,46.36,27.81,0.0,3.71,0.93,31.9,12.098697318828496
2026-03-26 06:50:28.894774,Auditorium,42.54,25.52,0.0,3.4,0.85,29.6,14.99047303297974
2026-03-26 07:50:28.894774,Auditorium,56.13,23.57,16.84,4.49,1.12,26.5,16.64878156450656
2026-03-26 08:50:28.894774,Auditorium,53.26,22.37,15.98,4.26,1.07,26.9,26.130210411763777
2026-03-26 09:50:28.894774,Auditorium,66.91,28.1,20.07,5.35,1.34,27.4,31.468814297921266
2026-03-26 10:50:28.894774,Auditorium,80.66,33.88,24.2,6.45,1.61,37.6,39.37830520454252
2026-03-26 11:50:28.894774,Auditorium,117.43,49.32,35.23,9.39,2.35,33.3,47.512846235919845
2026-03-26 12:50:28.894774,Auditorium,155.36,65.25,46.61,12.43,3.11,34.1,64.66326800273842
2026-03-26 13:50:28.894774,Auditorium,158.67,66.64,47.6,12.69,3.17,30.9,69.30749213759638
2026-03-26 14:50:28.894774,Auditorium,158.55,66.59,47.56,12.68,3.17,35.4,81.8111713501558
2026-03-26 15:50:28.894774,Auditorium,172.56,72.47,51.77,13.8,3.45,34.6,82.41152673285659
2026-03-26 16:50:28.894774,Auditorium,166.44,69.91,49.93,13.32,3.33,28.7,77.07390562168513
2026-03-26 17:50:28.894774,Auditorium,176.04,73.94,52.81,14.08,3.52,35.4,67.72253439483539
2026-03-26 18:50:28.894774,Auditorium,137.9,57.92,41.37,11.03,2.76,34.2,65.7006780798821
2026-03-26 19:50:28.894774,Auditorium,95.88,40.27,28.76,7.67,1.92,30.4,56.03273324351137
2026-03-26 20:50:28.894774,Auditorium,79.34,47.6,0.0,6.35,1.59,28.8,45.09192043737632
2026-03-26 21:50:28.894774,Auditorium,59.17,35.5,0.0,4.73,1.18,35.8,30.837239882392574
2026-03-26 22:50:28.894774,Auditorium,48.87,29.32,0.0,3.91,0.98,25.7,21.033568087047176
2026-03-26 23:50:28.894774,Auditorium,45.74,27.44,0.0,3.66,0.91,33.1,16.613233182953536
2026-03-27 00:50:28.894774,Auditorium,56.07,33.64,0.0,4.49,1.12,30.3,15.170148189825124
2026-03-27 01:50:28.894774,Auditorium,47.06,28.23,0.0,3.76,0.94,33.1,9.675752003508885
2026-03-27 02:50:28.894774,Auditorium,42.66,25.6,0.0,3.41,0.85,36.1,9.639978335427475
2026-03-27 03:50:28.894774,Auditorium,41.91,25.14,0.0,3.35,0.84,30.5,12.251098342233997
2026-03-27 04:50:28.894774,Auditorium,44.93,26.96,0.0,3.59,0.9,34.8,13.293351122226502
2026-03-27 05:50:28.894774,Auditorium,50.75,30.45,0.0,4.06,1.01,28.7,17.6947383677514
2026-03-27 06:50:28.894774,Auditorium,46.24,27.74,0.0,3.7,0.92,31.2,13.659717185002114
2026-03-27 07:50:28.894774,Auditorium,55.94,23.5,16.78,4.48,1.12,22.8,14.932408505313381
2026-03-27 08:50:28.894774,Auditorium,62.82,26.39,18.85,5.03,1.26,28.9,23.55036222409567
2026-03-27 09:50:28.894774,Auditorium,69.67,29.26,20.9,5.57,1.39,33.2,29.73768618352855
2026-03-27 10:50:28.894774,Auditorium,75.99,31.92,22.8,6.08,1.52,37.3,42.94497838785869
2026-03-27 11:50:28.894774,Auditorium,103.67,43.54,31.1,8.29,2.07,34.8,52.70873576766351
2026-03-27 12:50:28.894774,Auditorium,124.85,52.44,37.46,9.99,2.5,25.3,61.80736480092873
2026-03-27 13:50:28.894774,Auditorium,180.94,75.99,54.28,14.48,3.62,23.0,68.96004318846931
2026-03-27 14:50:28.894774,Auditorium,205.95,86.5,61.78,16.48,4.12,23.9,79.14258359598577
2026-03-27 15:50:28.894774,Auditorium,175.5,73.71,52.65,14.04,3.51,31.7,78.83104166844232
2026-03-27 16:50:28.894774,Auditorium,162.2,68.13,48.66,12.98,3.24,31.3,79.67675388418995
2026-03-27 17:50:28.894774,Auditorium,172.14,72.3,51.64,13.77,3.44,32.2,71.77703099027714
2026-03-27 18:50:28.894774,Auditorium,136.13,57.18,40.84,10.89,2.72,32.2,64.74136575669692
2026-03-27 19:50:28.894774,Auditorium,112.18,47.12,33.65,8.97,2.24,31.4,49.01553602792552
2026-03-27 20:50:28.894774,Auditorium,76.62,45.97,0.0,6.13,1.53,26.2,46.24495189488802
2026-03-27 21:50:28.894774,Auditorium,72.74,43.64,0.0,5.82,1.45,30.8,30.24624200052495
2026-03-27 22:50:28.894774,Auditorium,50.76,30.45,0.0,4.06,1.02,36.4,29.06522183632128
2026-03-27 23:50:28.894774,Auditorium,46.03,27.62,0.0,3.68,0.92,34.8,18.939920519662017
2026-03-28 00:50:28.894774,Auditorium,46.98,28.19,0.0,3.76,0.94,33.8,16.712461020883243
2026-03-28 01:50:28.894774,Auditorium,31.22,18.73,0.0,2.5,0.62,23.2,8.229620021938223
2026-03-28 02:50:28.894774,Auditorium,27.25,16.35,0.0,2.18,0.54,27.3,10.126520111058307
2026-03-28 03:50:28.894774,Auditorium,26.95,16.17,0.0,2.16,0.54,29.1,8.899955861919004
2026-03-28 04:50:28.894774,Auditorium,30.94,18.57,0.0,2.48,0.62,31.7,11.992177940845401
2026-03-28 05:50:28.894774,Auditorium,26.6,15.96,0.0,2.13,0.53,27.2,6.090393148588891
2026-03-28 06:50:28.894774,Auditorium,26.26,15.76,0.0,2.1,0.53,26.2,7.2458273873847645
2026-03-28 07:50:28.894774,Auditorium,32.23,13.54,9.67,2.58,0.64,38.0,8.714857805386139
2026-03-28 08:50:28.894774,Auditorium,37.8,15.88,11.34,3.02,0.76,23.9,16.024443524562106
2026-03-28 09:50:28.894774,Auditorium,42.23,17.74,12.67,3.38,0.84,36.4,12.632505483972118
2026-03-28 10:50:28.894774,Auditorium,47.56,19.97,14.27,3.8,0.95,23.5,18.230500493476626
2026-03-28 11:50:28.894774,Auditorium,72.26,30.35,21.68,5.78,1.45,34.5,24.35961419870586
2026-03-28 12:50:28.894774,Auditorium,82.01,34.44,24.6,6.56,1.64,36.1,24.59121002219343
2026-03-28 13:50:28.894774,Auditorium,87.69,36.83,26.31,7.01,1.75,35.4,25.446321332209177
2026-03-28 14:50:28.894774,Auditorium,95.73,40.21,28.72,7.66,1.91,24.0,30.475253851468366
2026-03-28 15:50:28.894774,Auditorium,118.9,49.94,35.67,9.51,2.38,26.2,32.27180147945979
2026-03-28 16:50:28.894774,Auditorium,119.6,50.23,35.88,9.57,2.39,36.7,30.23403967630925
2026-03-28 17:50:28.894774,Auditorium,106.2,44.6,31.86,8.5,2.12,34.0,25.228028536363837
2026-03-28 18:50:28.894774,Auditorium,76.58,32.16,22.97,6.13,1.53,29.7,20.287181715072634
2026-03-28 19:50:28.894774,Auditorium,60.41,25.37,18.12,4.83,1.21,29.6,18.211306147064107
2026-03-28 20:50:28.894774,Auditorium,44.7,26.82,0.0,3.58,0.89,29.4,21.466317551291596
2026-03-28 21:50:28.894774,Auditorium,44.55,26.73,0.0,3.56,0.89,30.7,16.240539222634304
2026-03-28 22:50:28.894774,Auditorium,33.28,19.97,0.0,2.66,0.67,25.1,10.790923364741392
2026-03-28 23:50:28.894774,Auditorium,34.01,20.4,0.0,2.72,0.68,29.4,15.609908119529802
2026-03-29 00:50:28.894774,Auditorium,31.58,18.95,0.0,2.53,0.63,25.1,11.694262816476812
2026-03-29 01:50:28.894774,Auditorium,28.32,16.99,0.0,2.27,0.57,28.8,10.469460314401797
2026-03-29 02:50:28.894774,Auditorium,32.97,19.78,0.0,2.64,0.66,35.0,14.13884570092417
2026-03-29 03:50:28.894774,Auditorium,24.76,14.86,0.0,1.98,0.5,24.2,6.069816533010481
2026-03-29 04:50:28.894774,Auditorium,26.85,16.11,0.0,2.15,0.54,29.1,11.876416094231143
2026-03-29 05:50:28.894774,Auditorium,29.14,17.48,0.0,2.33,0.58,36.5,15.277298261406786
2026-03-29 06:50:28.894774,Auditorium,26.76,16.05,0.0,2.14,0.54,35.6,11.408412214497565
2026-03-29 07:50:28.894774,Auditorium,30.83,12.95,9.25,2.47,0.62,34.6,8.63811075518102
2026-03-29 08:50:28.894774,Auditorium,38.44,16.14,11.53,3.07,0.77,32.7,18.077919413177725
2026-03-29 09:50:28.894774,Auditorium,46.5,19.53,13.95,3.72,0.93,30.3,12.425671326256285
2026-03-29 10:50:28.894774,Auditorium,45.31,19.03,13.59,3.62,0.91,27.2,15.19219665677938
2026-03-29 11:50:28.894774,Auditorium,70.4,29.57,21.12,5.63,1.41,26.7,26.88947507445132
2026-03-29 12:50:28.894774,Auditorium,86.14,36.18,25.84,6.89,1.72,24.8,24.85721850921955
2026-03-29 13:50:28.894774,Auditorium,97.01,40.74,29.1,7.76,1.94,29.9,28.006849758121263
2026-03-29 14:50:28.894774,Auditorium,94.98,39.89,28.5,7.6,1.9,33.0,29.256582442411315
2026-03-29 15:50:28.894774,Auditorium,125.26,52.61,37.58,10.02,2.51,35.0,27.305351219917174
2026-03-29 16:50:28.894774,Auditorium,95.56,40.13,28.67,7.64,1.91,33.3,34.162292574165626
2026-03-29 17:50:28.894774,Auditorium,96.42,40.49,28.92,7.71,1.93,26.2,24.21665699752672
2026-03-29 18:50:28.894774,Auditorium,76.03,31.93,22.81,6.08,1.52,27.2,24.335539474124793
2026-03-29 19:50:28.894774,Auditorium,67.32,28.27,20.2,5.39,1.35,26.4,17.640380828939428
2026-03-29 20:50:28.894774,Auditorium,48.43,29.06,0.0,3.87,0.97,35.7,19.140182343951125
2026-03-29 21:50:28.894774,Auditorium,46.14,27.68,0.0,3.69,0.92,30.1,14.252037516385473
2026-03-29 22:50:28.894774,Auditorium,31.31,18.78,0.0,2.5,0.63,33.1,14.689116194372108
2026-03-29 23:50:28.894774,Auditorium,32.24,19.35,0.0,2.58,0.64,34.1,14.965740307381184
2026-03-30 00:50:28.894774,Auditorium,25.68,15.41,0.0,2.05,0.51,34.8,11.918223244881668
2026-03-30 01:50:28.894774,Auditorium,46.44,27.87,0.0,3.72,0.93,30.6,11.277638862846052
2026-03-30 02:50:28.894774,Auditorium,42.96,25.78,0.0,3.44,0.86,28.7,8.711886948052728
2026-03-30 03:50:28.894774,Auditorium,45.89,27.54,0.0,3.67,0.92,23.5,7.376064637679265
2026-03-30 04:50:28.894774,Auditorium,43.29,25.97,0.0,3.46,0.87,28.0,15.54050811060078
2026-03-30 05:50:28.894774,Auditorium,44.27,26.56,0.0,3.54,0.89,28.7,11.1916795066299
2026-03-30 06:50:28.894774,Auditorium,53.88,32.33,0.0,4.31,1.08,22.8,12.534599565634842
2026-03-30 07:50:28.894774,Auditorium,47.59,19.99,14.28,3.81,0.95,37.9,20.181220006225924
2026-03-30 08:50:28.894774,Auditorium,51.24,21.52,15.37,4.1,1.02,26.4,21.816782619321355
2026-03-30 09:50:28.894774,Auditorium,59.89,25.15,17.97,4.79,1.2,34.8,32.68319900168803
2026-03-30 10:50:28.894774,Auditorium,87.21,36.63,26.16,6.98,1.74,27.3,42.58528618468629
2026-03-30 11:50:28.894774,Auditorium,99.4,41.75,29.82,7.95,1.99,26.9,53.979525623551666
2026-03-30 12:50:28.894774,Auditorium,121.14,50.88,36.34,9.69,2.42,31.9,66.36112030346179
2026-03-30 13:50:28.894774,Auditorium,144.71,60.78,43.41,11.58,2.89,36.4,67.56923998391063
2026-03-30 14:50:28.894774,Auditorium,175.87,73.86,52.76,14.07,3.52,31.8,78.44047401452946
2026-03-30 15:50:28.894774,Auditorium,168.75,70.88,50.63,13.5,3.38,34.8,84.73153293145253
2026-03-30 16:50:28.894774,Auditorium,166.6,69.97,49.98,13.33,3.33,36.3,78.4144208344616
2026-03-30 17:50:28.894774,Auditorium,184.66,77.56,55.4,14.77,3.69,24.8,74.69499711271592
2026-03-30 18:50:28.894774,Auditorium,117.47,49.34,35.24,9.4,2.35,36.1,64.58036636122685
2026-03-30 19:50:28.894774,Auditorium,103.03,43.27,30.91,8.24,2.06,25.0,55.62247716555639
2026-03-30 20:50:28.894774,Auditorium,86.51,51.9,0.0,6.92,1.73,27.8,41.486693572038156
2026-03-30 21:50:28.894774,Auditorium,74.1,44.46,0.0,5.93,1.48,27.4,28.62199949618377
2026-03-30 22:50:28.894774,Auditorium,64.56,38.73,0.0,5.16,1.29,28.2,23.622436789244247
2026-03-30 23:50:28.894774,Auditorium,47.49,28.5,0.0,3.8,0.95,36.4,16.648523163441226
2026-03-31 00:50:28.894774,Auditorium,51.63,30.98,0.0,4.13,1.03,36.1,10.918301756308113
2026-03-31 01:50:28.894774,Auditorium,52.74,31.64,0.0,4.22,1.05,28.6,11.73287013092492
2026-03-31 02:50:28.894774,Auditorium,46.17,27.7,0.0,3.69,0.92,33.1,7.89897399174788
2026-03-31 03:50:28.894774,Auditorium,41.16,24.69,0.0,3.29,0.82,37.2,5.941307398077789
2026-03-31 04:50:28.894774,Auditorium,52.86,31.71,0.0,4.23,1.06,24.7,10.517794947873144
2026-03-31 05:50:28.894774,Auditorium,53.25,31.95,0.0,4.26,1.07,25.3,16.732661408888877
2026-03-31 06:50:28.894774,Auditorium,49.57,29.74,0.0,3.97,0.99,27.9,17.193543077639298
2026-03-31 07:50:28.894774,Auditorium,49.63,20.85,14.89,3.97,0.99,27.6,21.80873373594592
2026-03-31 08:50:28.894774,Auditorium,54.19,22.76,16.26,4.33,1.08,25.2,28.21502295805783
2026-03-31 09:50:28.894774,Auditorium,73.67,30.94,22.1,5.89,1.47,30.0,32.99222887671404
2026-03-31 10:50:28.894774,Auditorium,88.84,37.31,26.65,7.11,1.78,30.1,41.21873491370532
2026-03-31 11:50:28.894774,Auditorium,123.12,51.71,36.93,9.85,2.46,24.4,53.38442597228295
2026-03-31 12:50:28.894774,Auditorium,151.01,63.42,45.3,12.08,3.02,33.0,66.64800513011289
2026-03-31 13:50:28.894774,Auditorium,155.29,65.22,46.59,12.42,3.11,26.4,75.28750704994273
2026-03-31 14:50:28.894774,Auditorium,178.37,74.91,53.51,14.27,3.57,33.4,74.32381219748522
2026-03-31 15:50:28.894774,Auditorium,206.74,86.83,62.02,16.54,4.13,30.8,77.6861163991046
2026-03-31 16:50:28.894774,Auditorium,183.91,77.24,55.17,14.71,3.68,33.2,72.96519050181793
2026-03-31 17:50:28.894774,Auditorium,170.04,71.42,51.01,13.6,3.4,30.7,68.97764485838901
2026-03-31 18:50:28.894774,Auditorium,145.61,61.16,43.68,11.65,2.91,26.9,60.60738145469616
